time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
42,27.25384051,27.08229495,26.61833902,8,25,27.35491674,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
44,27.44458398,27.27269469,26.80651312,8,25,27.54602501,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
46,27.63437855,27.46219669,26.99418408,8,25,27.73612024,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
48,27.82321548,27.65077921,27.18118901,8,25,27.92520753,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
50,28.01108468,27.83842266,27.36741952,8,25,28.1132875,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
52,28.19800697,28.02513959,27.55282557,8,25,28.30039116,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
54,28.38400934,28.21095069,27.73738711,8,25,28.48655393,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
56,28.56911297,28.39587283,27.92109709,8,25,28.67180317,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
58,28.75333231,28.57991761,28.10395397,8,25,28.85615758,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
60,28.93667739,28.76309319,28.28595868,8,25,29.03963009,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
62,29.11915576,28.94540586,28.46711338,8,25,29.22223028,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
64,29.30077366,29.12686097,28.64742087,8,25,29.40396583,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
66,29.48153657,29.30746338,28.82688437,8,25,29.58484323,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
68,29.66144947,29.48721763,29.00550731,8,25,29.7648682,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
70,29.84051701,29.66612804,29.18329329,8,25,29.94404594,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
72,30.0187436,29.84419883,29.36024599,8,25,30.12238124,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
74,30.19613353,30.02143408,29.53636917,8,25,30.29987865,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
76,30.37269092,30.19783782,29.71166661,8,25,30.47654253,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
78,30.54841986,30.37341404,29.88614209,8,25,30.65237707,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
80,30.72332434,30.54816666,30.05979942,8,25,30.82738639,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
82,30.8974083,30.7220996,30.2326424,8,25,31.0015745,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
84,31.07067566,30.89521671,30.40467482,8,25,31.17494539,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
86,31.24313028,31.06752186,30.57590045,8,25,31.34750295,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
88,31.414776,31.23901885,30.74632307,8,25,31.51925106,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
90,31.58561665,31.4097115,30.91594644,8,25,31.69019356,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
92,31.75565602,31.57960357,31.08477428,8,25,31.86033426,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
94,31.92489787,31.74869884,31.25281034,8,25,32.02967693,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
96,32.09334595,31.91700103,31.42005832,8,25,32.19822535,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
98,32.26100399,32.08451388,31.58652191,8,25,32.36598324,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
100,32.4278757,32.25124109,31.75220478,8,25,32.53295432,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
102,32.59396477,32.41718634,31.91711061,8,25,32.69914229,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
104,32.75927488,32.5823533,32.08124303,8,25,32.86455083,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
106,32.92380967,32.74674562,32.24460567,8,25,33.02918359,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
108,33.08757279,32.91036695,32.40720213,8,25,33.19304421,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
110,33.25056786,33.07322088,32.56903602,8,25,33.35613632,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
112,33.41279848,33.23531103,32.73011091,8,25,33.51846352,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
114,33.57426823,33.39664097,32.89043035,8,25,33.68002941,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
116,33.73498069,33.55721427,33.04999789,8,25,33.84083754,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
118,33.89493941,33.71703448,33.20881706,8,25,34.00089148,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
120,34.05414791,33.87610513,33.36689137,8,25,34.16019477,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
122,34.21260972,34.03442974,33.52422431,8,25,34.31875092,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
124,34.37032835,34.1920118,33.68081935,8,25,34.47656344,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
126,34.52730727,34.3488548,33.83667996,8,25,34.63363582,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
128,34.68354996,34.50496221,33.99180958,8,25,34.78997152,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
130,34.83905987,34.66033746,34.14621164,8,25,34.94557401,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
132,34.99384044,34.81498401,34.29988955,8,25,35.10044672,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
134,35.14789508,34.96890526,34.45284671,8,25,35.25459308,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
136,35.30122721,35.12210462,34.60508651,8,25,35.40801649,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
138,35.4538402,35.27458548,34.75661229,8,25,35.56072034,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
140,35.60573744,35.42635119,34.90742742,8,25,35.712708,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
142,35.75692228,35.57740513,35.05753522,8,25,35.86398284,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
144,35.90739806,35.72775061,35.20693901,8,25,36.01454821,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
146,36.0571681,35.87739098,35.3556421,8,25,36.16440741,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
148,36.20623573,36.02632953,35.50364777,8,25,36.31356378,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
150,36.35460422,36.17456956,35.65095929,8,25,36.4620206,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
152,36.50227686,36.32211433,35.79757992,8,25,36.60978116,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
154,36.64925692,36.46896713,35.94351289,8,25,36.75684871,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
156,36.79554764,36.61513118,36.08876144,8,25,36.90322652,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
158,36.94115225,36.76060972,36.23332877,8,25,37.04891782,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
160,37.08607398,36.90540596,36.37721808,8,25,37.19392582,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
162,37.23031602,37.04952311,36.52043254,8,25,37.33825373,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
164,37.37388156,37.19296434,36.66297533,8,25,37.48190474,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
166,37.51677378,37.33573283,36.80484959,8,25,37.62488202,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
168,37.65899583,37.47783174,36.94605845,8,25,37.76718875,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
170,37.80055086,37.6192642,37.08660505,8,25,37.90882805,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
172,37.941442,37.76003335,37.22649248,8,25,38.04980306,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
174,38.08167235,37.90014228,37.36572384,8,25,38.19011689,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
176,38.22124502,38.0395941,37.5043022,8,25,38.32977265,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
178,38.36016309,38.17839189,37.64223062,8,25,38.46877343,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
180,38.49842964,38.31653872,37.77951216,8,25,38.60712229,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
182,38.63604771,38.45403763,37.91614985,8,24.91111111,38.74482229,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
184,38.77288902,38.59072643,38.05182469,8,24.82222222,38.88176151,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
186,38.90883462,38.72649448,38.18640965,8,24.73333333,39.01782175,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
188,39.04380294,38.86127761,38.31989961,8,24.64444444,39.15291397,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
190,39.17775472,38.99504256,38.45231886,8,24.55555556,39.28699281,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
192,39.31067651,39.12777599,38.58368732,8,24.46666667,39.42004266,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
194,39.44256526,39.25947539,38.71401734,8,24.37777778,39.55206014,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
196,39.57342196,39.39014288,38.84331681,8,24.28888889,39.68304601,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
198,39.70324985,39.51978219,38.97159174,8,24.2,39.81300302,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
200,39.83205313,39.64839756,39.0988474,8,24.11111111,39.94193511,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
202,39.95983622,39.77599342,39.22508886,8,24.02222222,40.06984661,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
204,40.0866036,39.90257432,39.35032106,8,23.93333333,40.19674197,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
206,40.21235982,40.02814486,39.47454886,8,23.84444444,40.32262569,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
208,40.33710951,40.15270969,39.59777704,8,23.75555556,40.44750237,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
210,40.46085733,40.27627348,39.72001034,8,23.66666667,40.57137663,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
212,40.58360794,40.3988409,39.84125344,8,23.57777778,40.69425313,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
214,40.705366,40.52041661,39.96151099,8,23.48888889,40.81613652,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
216,40.82613615,40.64100525,40.08078764,8,23.4,40.93703143,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
218,40.94592301,40.76061146,40.19908797,8,23.31111111,41.05694248,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
220,41.0647312,40.87923982,40.31641657,8,23.22222222,41.17587429,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
222,41.18256529,40.99689493,40.43277801,8,23.13333333,41.29383143,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
224,41.29942986,41.11358135,40.54817682,8,23.04444444,41.41081847,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
226,41.41532944,41.22930362,40.66261751,8,22.95555556,41.52683996,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
228,41.53026857,41.34406627,40.77610459,8,22.86666667,41.64190042,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
230,41.64425174,41.45787378,40.88864251,8,22.77777778,41.75600436,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
232,41.75728344,41.57073065,41.00023575,8,22.68888889,41.86915627,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
234,41.86936813,41.68264133,41.11088871,8,22.6,41.98136061,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
236,41.98051026,41.79361026,41.22060583,8,22.51111111,42.09262181,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
238,42.09071424,41.90364185,41.32939148,8,22.42222222,42.20294431,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
240,42.19998447,42.0127405,41.43725003,8,22.33333333,42.31233251,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
242,42.30832533,42.12091059,41.54418583,8,22.24444444,42.42079079,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
244,42.41574118,42.22815647,41.65020321,8,22.15555556,42.5283235,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
246,42.52223636,42.33448247,41.75530648,8,22.06666667,42.634935,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
248,42.62781519,42.43989291,41.85949993,8,21.97777778,42.74062959,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
250,42.73248196,42.54439209,41.96278781,8,21.88888889,42.84541159,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
252,42.83624095,42.64798428,42.06517439,8,21.8,42.94928527,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
254,42.93909642,42.75067372,42.16666388,8,21.71111111,43.05225489,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
256,43.04105261,42.85246466,42.26726049,8,21.62222222,43.15432469,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
258,43.14211373,42.95336131,42.36696841,8,21.53333333,43.2554989,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
260,43.24228398,43.05336787,42.46579181,8,21.44444444,43.3557817,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
262,43.34156754,43.1524885,42.56373484,8,21.35555556,43.45517729,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
264,43.43996858,43.25072737,42.66080163,8,21.26666667,43.55368982,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
266,43.53749122,43.3480886,42.75699628,8,21.17777778,43.65132343,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
268,43.63413958,43.44457632,42.85232288,8,21.08888889,43.74808226,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
270,43.72991778,43.54019461,42.94678551,8,21,43.84397039,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
272,43.82482988,43.63494757,43.04038823,8,20.91111111,43.93899191,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
274,43.91887996,43.72883925,43.13313505,8,20.82222222,44.0331509,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
276,44.01207205,43.82187368,43.22503,8,20.73333333,44.12645138,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
278,44.10441018,43.91405489,43.31607707,8,20.64444444,44.2188974,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
280,44.19589835,44.00538688,43.40628024,8,20.55555556,44.31049295,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
282,44.28654054,44.09587363,43.49564346,8,20.46666667,44.40124203,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
284,44.37634074,44.1855191,43.58417068,8,20.37777778,44.4911486,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
286,44.46530288,44.27432725,43.67186582,8,20.28888889,44.58021662,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
288,44.5534309,44.36230199,43.75873278,8,20.2,44.66845002,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
290,44.64072871,44.44944725,43.84477543,8,20.11111111,44.75585272,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
292,44.7272002,44.5357669,43.92999766,8,20.02222222,44.8424286,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
294,44.81284924,44.62126482,44.0144033,8,19.93333333,44.92818156,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
296,44.8976797,44.70594486,44.09799619,8,19.84444444,45.01311544,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
298,44.98169542,44.78981087,44.18078014,8,19.75555556,45.09723409,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
300,45.06490021,44.87286665,44.26275894,8,19.66666667,45.18054133,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
302,45.14729788,44.955116,44.34393637,8,19.57777778,45.26304097,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
304,45.22889221,45.03656272,44.42431618,8,19.48888889,45.34473679,0,T11_coolant_ramp,ramps,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
