time,chip,sink_base,fins,chip_power,coolant_temperature,truth_chip_max,truth_hidden_power,case_id,case_group,fidelity,input_convention,source_model
122,25.64608249,25.59950438,25.47936116,2.333333333,24.93333333,25.67310542,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
124,25.70576995,25.65675086,25.52983075,2.444444444,24.86666667,25.73423849,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
126,25.76777775,25.71629626,25.58245361,2.555555556,24.8,25.79770631,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
128,25.83203066,25.77807844,25.63721199,2.666666667,24.73333333,25.863428,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
130,25.89848524,25.84205848,25.69411024,2.777777778,24.66666667,25.93135555,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
132,25.96711751,25.90821247,25.75314951,2.888888889,24.6,26.00146331,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
134,26.03791132,25.97652471,25.81432532,3,24.53333333,26.07373488,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
136,26.11085364,26.04698304,25.87762993,3.111111111,24.46666667,26.14815704,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
138,26.18593319,26.11957654,25.94305423,3.222222222,24.4,26.22471815,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
140,26.26313948,26.19429477,26.01058864,3.333333333,24.33333333,26.30340748,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
142,26.34246223,26.27112747,26.08022347,3.444444444,24.26666667,26.38421471,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
144,26.4238913,26.35006457,26.151949,3.555555556,24.2,26.46712963,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
146,26.50741664,26.43109606,26.22575554,3.666666667,24.13333333,26.55214218,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
148,26.59302833,26.51421207,26.30163338,3.777777778,24.06666667,26.63924238,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
150,26.68071655,26.59940277,26.37957283,3.888888889,24,26.72842039,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
152,26.77047153,26.68665842,26.45956425,4,23.93333333,26.81966642,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
154,26.86228355,26.77596933,26.54159801,4.111111111,23.86666667,26.91297074,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
156,26.95614297,26.86732584,26.62566454,4.222222222,23.8,27.00832369,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
158,27.05204017,26.96071837,26.71175431,4.333333333,23.73333333,27.10571565,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
160,27.14996559,27.05613736,26.79985785,4.444444444,23.66666667,27.20513704,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
162,27.24990971,27.15357329,26.88996569,4.555555556,23.6,27.30657835,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
164,27.35186307,27.25301673,26.98206845,4.666666667,23.53333333,27.41003009,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
166,27.45581624,27.35445824,27.07615677,4.777777778,23.46666667,27.51548284,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
168,27.56175984,27.45788845,27.17222133,4.888888889,23.4,27.6229272,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
170,27.66968454,27.56329805,27.27025288,5,23.33333333,27.73235384,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
172,27.77958104,27.67067774,27.37024217,5.111111111,23.26666667,27.84375346,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
174,27.89144009,27.78001828,27.47218004,5.222222222,23.2,27.9571168,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
176,28.0052525,27.89131048,27.57605735,5.333333333,23.13333333,28.07243466,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
178,28.12100909,28.00454519,27.68186499,5.444444444,23.06666667,28.18969786,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
180,28.23870075,28.11971329,27.78959391,5.555555556,23,28.30889729,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
182,28.35831841,28.23680572,27.89923511,5.666666667,22.93333333,28.43002385,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
184,28.47985303,28.35581345,28.01077961,5.777777778,22.86666667,28.55306852,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
186,28.60329562,28.4767275,28.12421849,5.888888889,22.8,28.6780223,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
188,28.72863723,28.59953893,28.23954287,6,22.73333333,28.80487623,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
190,28.85586896,28.72423883,28.3567439,6.111111111,22.66666667,28.9336214,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
192,28.98498194,28.85081836,28.47581277,6.222222222,22.6,29.06424894,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
194,29.11596735,28.9792687,28.59674074,6.333333333,22.53333333,29.19675002,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
196,29.2488164,29.10958107,28.71951907,6.444444444,22.46666667,29.33111586,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
198,29.38352036,29.24174673,28.8441391,6.555555556,22.4,29.46733771,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
200,29.52007053,29.37575701,28.97059218,6.666666667,22.33333333,29.60540687,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
202,29.65845824,29.51160324,29.09886971,6.777777778,22.26666667,29.74531467,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
204,29.79867489,29.64927682,29.22896315,6.888888889,22.2,29.88705248,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
206,29.94071188,29.78876918,29.36086397,7,22.13333333,30.03061174,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
208,30.08456069,29.93007178,29.4945637,7.111111111,22.06666667,30.17598388,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
210,30.23021282,30.07317613,29.6300539,7.222222222,22,30.32316042,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
212,30.37765981,30.21807379,29.76732617,7.333333333,21.93333333,30.47213288,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
214,30.52689323,30.36475635,29.90637216,7.444444444,21.86666667,30.62289285,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
216,30.67790473,30.51321543,30.04718354,7.555555556,21.8,30.77543194,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
218,30.83068594,30.6634427,30.18975204,7.666666667,21.73333333,30.92974181,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
220,30.98522858,30.81542987,30.33406941,7.777777778,21.66666667,31.08581415,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
222,31.14152438,30.96916868,30.48012746,7.888888889,21.6,31.24364069,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
224,31.29956512,31.12465093,30.62791802,8,21.53333333,31.40321322,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
226,31.45934262,31.28186842,30.77743296,8.111111111,21.46666667,31.56452353,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
228,31.62084873,31.44081304,30.9286642,8.222222222,21.4,31.72756349,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
230,31.78407535,31.60147666,31.08160368,8.333333333,21.33333333,31.89232498,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
232,31.94901439,31.76385124,31.2362434,8.444444444,21.26666667,32.05879991,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
234,32.11565785,31.92792874,31.39257538,8.555555556,21.2,32.22698027,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
236,32.28399771,32.09370119,31.55059169,8.666666667,21.13333333,32.39685805,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
238,32.45402602,32.26116063,31.71028442,8.777777778,21.06666667,32.56842528,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
240,32.62573487,32.43029914,31.87164572,8.888888889,21,32.74167405,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
242,32.79911638,32.60110887,32.03466775,9,20.93333333,32.91659647,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
244,32.97416269,32.77358196,32.19934273,9.111111111,20.86666667,33.09318469,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
246,33.150866,32.94771061,32.3656629,9.222222222,20.8,33.2714309,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
248,33.32921854,33.12348706,32.53362056,9.333333333,20.73333333,33.45132732,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
250,33.50921258,33.30090359,32.70320801,9.444444444,20.66666667,33.6328662,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
252,33.69084041,33.4799525,32.87441762,9.555555556,20.6,33.81603986,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
254,33.87409437,33.66062613,33.04724178,9.666666667,20.53333333,34.00084061,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
256,34.05896684,33.84291687,33.22167292,9.777777778,20.46666667,34.18726084,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
258,34.24545022,34.02681713,33.39770349,9.888888889,20.4,34.37529294,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
260,34.43353697,34.21231936,33.57532601,10,20.33333333,34.56492936,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
262,34.62321955,34.39941605,33.75453299,9.941176471,20.26666667,34.75616256,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
264,34.80847639,34.5843726,33.93422828,9.882352941,20.2,34.94193856,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
266,34.9886813,34.76554228,34.11321414,9.823529412,20.13333333,35.12188858,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
268,35.16512224,34.94293571,34.2905421,9.764705882,20.06666667,35.29786717,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
270,35.3384501,35.11709439,34.46568589,9.705882353,20,35.47073214,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
272,35.50884035,35.28841413,34.63842777,9.647058824,19.93333333,35.64063616,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
274,35.67645007,35.4570495,34.80868787,9.588235294,19.86666667,35.80771196,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
276,35.84141698,35.62305368,34.97643509,9.529411765,19.8,35.9721128,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
278,36.0037965,35.78646384,35.14166019,9.470588235,19.73333333,36.13391293,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
280,36.16360257,35.94730907,35.30436581,9.411764706,19.66666667,36.29313287,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
282,36.32085132,36.10560783,35.46455935,9.352941176,19.6,36.44978921,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
284,36.47556306,36.26137442,35.62224935,9.294117647,19.53333333,36.60390263,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
286,36.62775438,36.41462325,35.77744511,9.235294118,19.46666667,36.75549098,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
288,36.77743855,36.56536831,35.93015682,9.176470588,19.4,36.90456869,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
290,36.92462831,36.71362237,36.08039537,9.117647059,19.33333333,37.0511492,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
292,37.06933631,36.85939744,36.22817197,9.058823529,19.26666667,37.19524551,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
294,37.21157471,37.00270535,36.37349792,9,19.2,37.33687002,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
296,37.35135531,37.14355788,36.51638456,8.941176471,19.13333333,37.47603474,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
298,37.48868981,37.28196668,36.65684322,8.882352941,19.06666667,37.61275152,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
300,37.62358983,37.41794327,36.79488522,8.823529412,19,37.74703212,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
302,37.75606689,37.55149911,36.93052185,8.764705882,19.16,37.87888813,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
304,37.88646733,37.68306695,37.06458548,8.705882353,19.32,38.00862419,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
306,38.01511351,37.81294794,37.19741894,8.647058824,19.48,38.13656082,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
308,38.14223239,37.94132466,37.32905404,8.588235294,19.64,38.26294409,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
310,38.26794302,38.06830075,37.45944761,8.529411765,19.8,38.38790858,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
312,38.3922984,38.19392902,37.58856739,8.470588235,19.96,38.5115129,0,T15_combined_ramps,combined,solid_conduction_contact_constant_convection,left_zero_order_hold,COMSOL Electronic Chip Cooling
