time,chip,sink_base,fins,chip_power,coolant_temperature,inlet_air_velocity,truth_chip_max,truth_fins_max,truth_outlet_air_temperature,truth_pressure_drop,truth_radiative_heat_rate,truth_energy_residual,truth_hidden_power,truth_effective_air_velocity,case_id,case_group,fidelity,radiation_enabled,surface_emissivity_sink,surface_emissivity_channel,mesh_profile,mesh_size_level,input_convention,source_model
100,87.67383283,87.41224245,86.32668249,10,30,0.1,87.84305842,87.58482685,46.77815166,0.01721655784,0,0.001605361445,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
110,87.67376512,87.41217197,86.32659435,10,30,0.1,87.84299509,87.58475929,46.77747175,0.01721575633,0,0.001591396057,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
120,87.67366894,87.4120722,86.32647561,10,30,0.1,87.84290443,87.58466019,46.77565346,0.01721355398,0,0.001367700193,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
130,87.67354903,87.41195009,86.32634498,2,30,0.1,87.84278765,87.58453553,46.77369417,0.01721142518,0,0.001115124841,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
140,86.89989488,86.7591937,85.93038396,2,30,0.1,87.04473737,86.90242692,46.68581708,0.0172106901,0,0.005569757091,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
150,85.91924146,85.83209117,85.19238542,2,30,0.1,86.04932585,85.96069156,46.49672705,0.01716738302,0,0.01547776788,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
160,84.97948104,84.89038706,84.29777662,2,30,0.1,85.10568809,85.01329612,46.24018965,0.01712978665,0,-0.007184979174,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
170,84.05267338,83.9632668,83.37822626,2,30,0.1,84.17651891,84.0835507,45.96502178,0.01710029395,0,-0.004262121843,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
180,83.14318164,83.05472102,82.46976468,2,30,0.1,83.26515833,83.17329785,45.69020521,0.01706493797,0,-0.001494477923,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
190,82.25012337,82.1626255,81.5811237,2,30,0.1,82.37035007,82.2795685,45.42121771,0.01702605693,0,-2.611420261e-05,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
200,81.37426541,81.28750249,80.71278626,2,30,0.1,81.49273759,81.40273796,45.15876489,0.01698788468,0,-0.0002225054143,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
210,80.5164776,80.430387,79.86362377,2,30,0.1,80.6331735,80.5438791,44.90262876,0.01695195688,0,-0.0007014079059,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
220,79.67702184,79.59163383,79.0327469,2,30,0.1,79.79194362,79.70338724,44.6525636,0.01691800465,0,-0.0009203298333,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
230,78.85569012,78.77102288,78.21964199,2,30,0.1,78.9688646,78.88106239,44.40829776,0.01688544039,0,-0.000923719875,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
240,78.04990311,77.96595487,77.42177861,2,30,0.1,78.16136085,78.07430665,44.16896386,0.01685531237,0,0.001198044862,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
250,77.26004434,77.17678577,76.63964085,2,30,0.1,77.36982374,77.28348393,43.93481384,0.01682572712,0,0.001020541135,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
260,76.48668667,76.40409239,75.87386723,2,30,0.1,76.59482683,76.50917664,43.7058966,0.01679565937,0,0.0008611200459,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
270,75.72995365,75.64801393,75.12458004,2,30,0.1,75.83649056,75.75152301,43.48152779,0.0167651269,0,0.0008550286539,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
280,74.98963332,74.90834046,74.39153968,2,30,0.1,75.09460088,75.01030791,43.26088161,0.01673417991,0,0.0009172775215,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
290,74.26537127,74.18471027,73.67438218,2,30,0.1,74.36880259,74.28516593,43.04415396,0.01670313499,0,0.0007660083423,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
300,73.55678405,73.47673769,72.97273888,2,30,0.1,73.65871165,73.57571189,42.83260911,0.01667319863,0,0.0005003872348,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
310,72.86350797,72.78406294,72.28626444,2,20,0.1,72.96396384,72.88158838,42.62705072,0.01664580849,0,0.0005113770276,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
320,72.02928178,71.94173545,71.36171641,2,20,0.1,72.14919123,72.05857491,35.11654122,0.01698044122,0,0.001112171364,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
330,71.14201828,71.05475634,70.47676612,2,20,0.1,71.26147963,71.17108301,34.81453139,0.01694097222,0,0.0005624971528,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
340,70.27158315,70.18505101,69.61466146,2,20,0.1,70.38922457,70.29964609,34.56210345,0.01691187005,0,0.0003594774039,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
350,69.42249276,69.33670765,68.77405617,2,20,0.1,69.53830253,69.44952505,34.31361475,0.01687739945,0,-0.0006819467665,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
360,68.59149511,68.50644416,67.95135759,2,20,0.1,68.70551845,68.61751032,34.07044698,0.01684236513,0,-0.0009048078902,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
370,67.7785359,67.69420318,67.14649719,2,20,0.1,67.89081435,67.80355067,33.83311049,0.01680777881,0,-0.0008637299668,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
380,66.98328014,66.89964935,66.35915283,2,20,0.1,67.0938514,67.00731325,33.60151939,0.01677410974,0,-0.000783889485,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
390,66.20534719,66.12240241,65.58895571,2,20,0.1,66.31424776,66.22841924,33.3752214,0.01674160214,0,-0.0007176046714,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
400,65.44435956,65.36208549,64.83553495,2,20,0.1,65.55162563,65.46649169,33.15375756,0.01671027905,0,-0.0006709931013,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
410,64.69994869,64.61833061,64.09852591,2,20,0.1,64.80561584,64.72116151,32.93687733,0.01668001593,0,-0.0006509054335,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
420,63.97175378,63.8907774,63.37757129,2,20,0.1,64.07585682,63.99206727,32.72452086,0.0166506268,0,-0.0006567116652,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
430,63.25942171,63.17907301,62.6723215,2,20,0.1,63.3619946,63.27885529,32.51670406,0.01662187056,0,-0.0006765583006,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
440,62.56260723,62.48287248,61.98243483,2,20,0.1,62.66368309,62.58117985,32.31343291,0.0165935692,0,-0.0006964940648,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
450,61.88097278,61.80183857,61.30757711,2,20,0.1,61.98058399,61.89870296,32.11467554,0.01656565283,0,-0.000709496227,0,0.1,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
460,61.21418845,61.13564168,60.64742183,2,20,0.1333333333,61.31236671,61.23109432,31.92035027,0.01653815145,0,-0.000711150949,0,0.1333333333,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
470,60.40319117,60.31707502,59.75479158,2,20,0.1666666667,60.51888823,60.43061359,30.85029282,0.02438937792,0,-0.001867281244,0,0.1666666667,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
480,59.41055008,59.31711837,58.68341456,2,20,0.2,59.5427172,59.44773074,30.10946589,0.03323937169,0,0.0004753496847,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
490,58.25141923,58.15115527,57.45180049,2,20,0.2,58.39850121,58.29752099,29.50522812,0.04299401804,0,0.001154833684,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
500,57.08717116,56.98845954,56.30309413,2,20,0.2,57.23088257,57.13136928,29.21684534,0.04288305614,0,-0.0006980084461,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
510,55.96853267,55.87155682,55.20376063,2,20,0.2,56.10794609,56.0102893,28.94108277,0.04277286682,0,-0.002209088448,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
520,54.8898147,54.79449841,54.14359268,2,20,0.2,55.02522056,54.92927557,28.6741677,0.04265670027,0,-0.002216351378,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
530,53.85046042,53.75672277,53.12183208,2,20,0.2,53.9821164,53.88775167,28.41598595,0.04253685713,0,-0.00224341787,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
540,52.84913151,52.75690578,52.13730813,2,20,0.2,52.97720859,52.88433761,28.16682629,0.04241756127,0,-0.002442006741,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
550,51.88441941,51.79364962,51.18876327,2,20,0.2,52.00904308,51.91760736,27.92682695,0.04230210909,0,-0.002561094209,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
560,50.95498489,50.86561969,50.27492555,2,20,0.2,51.07626986,50.98622055,27.69585896,0.04219342244,0,-0.002528018523,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
570,50.05955594,49.97154571,49.39454431,2,20,0.2,50.17761766,50.08890723,27.47350238,0.04209168254,0,-0.00245167266,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
580,49.19690987,49.11020609,48.54640761,2,20,0.2,49.31186397,49.22444476,27.2592893,0.04199518131,0,-0.002390343821,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
590,48.36586472,48.28042015,47.72934692,2,20,0.2,48.47782417,48.39164936,27.05280834,0.04190133573,0,-0.002278186622,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
600,47.56527721,47.48104613,46.94223626,2,20,0.2,47.67435084,47.58937506,26.85381861,0.04181002514,0,-0.002093286409,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
610,46.79404363,46.71098196,46.18399063,2,20,0.2,46.90033594,46.81651544,26.66199604,0.04172148867,0,-0.001949692268,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
620,46.05109994,45.96916523,45.45356421,2,20,0.2,46.15471165,46.07200433,26.47714018,0.04163627804,0,-0.001949970057,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
630,45.33542067,45.25457204,44.74994851,2,20,0.2,45.43644908,45.35481449,26.29901102,0.04155292661,0,-0.001967605205,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
640,44.64601672,44.56621475,44.07217034,2,20,0.2,44.7445558,44.66395494,26.1274618,0.04147096242,0,-0.001879600309,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
650,43.98193377,43.90314044,43.4192908,2,20,0.2,44.07807403,43.99846926,25.96214468,0.04139072053,0,-0.001740456807,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
660,43.34225104,43.26442964,42.79040412,9,20,0.2,43.43607959,43.35743454,25.80286891,0.04131458629,0,-0.00171664449,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
670,43.82610295,43.61742856,42.84745978,9,20,0.2,43.94700387,43.74421945,25.79678194,0.04129035844,0,-0.001449690181,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
680,44.15541657,43.90855107,43.01251288,9,20,0.2,44.28971332,44.05165327,25.82988079,0.04130362799,0,-0.05360316419,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
690,44.38085835,44.14177343,43.22907378,9,20,0.2,44.51384451,44.28648292,25.88341189,0.04134462927,0,-0.02195161847,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
700,44.58024436,44.35148674,43.45217278,9,20,0.2,44.71064106,44.49455835,25.94049904,0.04138867518,0,0.003143550513,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
710,44.78096588,44.55494857,43.66477894,9,20,0.2,44.91146261,44.69736136,25.9948552,0.04142175379,0,0.006849679051,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
720,44.98204886,44.75505783,43.86563546,9,20,0.2,45.11321698,44.89785188,26.04607349,0.04144558074,0,0.002963945239,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
730,45.17812396,44.95001012,44.0573677,9,20,0.2,45.3100458,45.09349501,26.09480156,0.04146674039,0,0.0005265874944,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
740,45.36686362,45.13825471,44.24183106,9,20,0.2,45.49948002,45.28238099,26.14156194,0.04148970937,0,0.0003493163823,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
750,45.54821645,45.31940082,44.41972559,9,20,0.2,45.6814832,45.46408294,26.18661769,0.04151232756,0,0.0008104814381,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
760,45.72271121,45.49369577,44.59124861,9,20,0.2,45.85660645,45.63889469,26.23010282,0.0415324511,0,0.001058862192,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
770,45.89077341,45.66151513,44.75652753,9,20,0.2,46.0252778,45.80721695,26.2718947,0.04155066873,0,0.001065476873,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
780,46.05268247,45.82317076,44.91573937,9,20,0.2,46.18777352,45.96936275,26.31211152,0.04156970659,0,0.0009740297126,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
790,46.20865995,45.97890616,45.06909728,9,20,0.2,46.34431469,46.12557123,26.35089977,0.04158912275,0,0.0009108158089,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
800,46.35891602,46.12893363,45.21682057,9,20,0.2,46.49511296,46.27605318,26.38835896,0.04160666799,0,0.0009190915995,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
810,46.50365761,46.27345644,45.35912031,9,20,0.2,46.64037675,46.42101279,26.42435885,0.0416224656,0,0.0009477830233,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
820,46.64308635,46.4126741,45.49619725,9,20,0.2,46.78030855,46.56065091,26.45903447,0.04163884519,0,0.0009033469811,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
830,46.77739738,46.54678139,45.62824369,9,20,0.2,46.91510417,46.69516326,26.4924682,0.04165590153,0,0.0008590289553,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
840,46.90677928,46.67596693,45.75544485,9,20,0.2,47.04495283,46.82473907,26.52474797,0.0416711515,0,0.0008686975404,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
850,47.03141388,46.80041247,45.87797917,9,20,0.2,47.17003714,46.94956062,26.55573051,0.04168449239,0,0.000923553049,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
860,47.15147613,46.92029265,45.99601835,9,20,0.2,47.29053271,47.06980308,26.58555875,0.04169839339,0,0.0008771189864,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
870,47.2671341,47.03577524,46.1097275,9,20,0.2,47.40660809,47.18563466,26.61427759,0.04171309133,0,0.0008221821048,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
880,47.37854937,47.14702156,46.21926552,9,20,0.2,47.51842538,47.29721711,26.64205797,0.04172632635,0,0.000799497249,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
890,47.48587765,47.25418708,46.32478552,9,20,0.2,47.6261408,47.40470635,26.66876784,0.04173731006,0,0.0008811835984,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
900,47.58926905,47.35742172,46.42643508,9,20,0.2,47.72990511,47.50825278,26.69447743,0.04174883659,0,0.0008595914081,0,0.2,NT10_stationary_hot_start,initialization,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
