time,chip,sink_base,fins,chip_power,coolant_temperature,inlet_air_velocity,truth_chip_max,truth_fins_max,truth_outlet_air_temperature,truth_pressure_drop,truth_radiative_heat_rate,truth_energy_residual,truth_hidden_power,truth_effective_air_velocity,case_id,case_group,fidelity,radiation_enabled,surface_emissivity_sink,surface_emissivity_channel,mesh_profile,mesh_size_level,input_convention,source_model
160,35.82701273,35.64832791,35.09503793,8,25,0.1,35.91903996,35.73147082,27.92156061,0.01523076789,0,0.001413723899,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
170,36.5843752,36.4050302,35.84489872,8,25,0.1,36.6767911,36.48864994,28.14353416,0.01526906771,0,0.001397572639,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
180,37.32529027,37.14529944,36.57847708,8,25,0.1,37.41808636,37.22938584,28.36070912,0.01530576858,0,0.001384813203,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
190,38.05011897,37.86949629,37.29613047,8,25,0.1,38.14328711,37.95403963,28.57317883,0.0153408392,0,0.001364546222,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
200,38.75921382,38.5779729,37.99820772,8,25,0.1,38.85274607,38.66296373,28.78103543,0.01537452905,0,0.001342827097,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
210,39.45482694,39.27297949,38.6869379,8,25,0.1,39.54871645,39.3584095,28.98497586,0.01540597437,0,-0.0002118027437,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
220,40.13658737,39.95414543,39.36195346,8,25,0.1,40.23082704,40.04040284,29.18487243,0.01543714308,0,7.219403621e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
230,40.80396138,40.62093743,40.0227264,8,25,0.1,40.89854389,40.70832633,29.38053223,0.0154683781,0,0.0001377520525,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
240,41.45683713,41.27324368,40.66914567,8,25,0.1,41.55175518,41.36173946,29.57189186,0.01549852093,0,0.0001139427957,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
250,42.09541559,41.91126495,41.3014098,8,25,0.1,42.1906619,42.00084347,29.75900682,0.01552714516,0,5.590428818e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
260,42.72001911,42.53532339,41.91983805,8,25,0.1,42.81558635,42.6259611,29.94201584,0.01555481927,0,1.936501214e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
270,43.33098463,43.14575579,42.52476382,8,25,0.1,43.42686561,43.23742942,30.12109031,0.0155819707,0,2.511211516e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
280,43.9286295,43.74287924,43.11650086,8,25,0.1,44.02481751,43.83556599,30.29634636,0.0156085115,0,5.347040157e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
290,44.51325112,44.3269907,43.69534442,8,25,0.1,44.6097398,44.42066866,30.46779526,0.01563428557,0,8.257696662e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
300,45.0851355,44.89837591,44.26157852,8,25,0.1,45.18191842,44.99302384,30.63543828,0.01565937078,0,9.333820773e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
310,45.64456196,45.45731404,44.81547805,8,15,0.1,45.7416325,45.5529107,30.79941936,0.01568391774,0,7.326271185e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
320,46.03795882,45.84170743,45.10808254,8,15,0.1,46.14278139,45.95477916,23.73472291,0.01606843383,0,0.0002592556074,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
330,46.35163501,46.15463926,45.41251948,8,15,0.1,46.45779848,46.26926055,23.77999345,0.01607818642,0,0.0003067842803,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
340,46.65468983,46.45739086,45.71223755,8,15,0.1,46.7613207,46.57262967,23.86901503,0.01610128963,0,0.0006915952038,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
350,46.94995278,46.75239104,46.00458512,8,15,0.1,47.05703317,46.86815567,23.95317121,0.01611587258,0,0.0006575351362,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
360,47.23888043,47.04106392,46.29065234,8,15,0.1,47.34641701,47.15733138,24.03566149,0.01612707479,0,0.0006080788232,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
370,47.52151069,47.3234447,46.57046488,8,15,0.1,47.62950953,47.44019975,24.11704147,0.01613674421,0,0.0006515590959,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
380,47.79795111,47.59964052,46.84413919,8,15,0.1,47.90654997,47.71687129,24.19720968,0.01614637913,0,0.0007353549339,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
390,48.06832531,47.86977509,47.11180545,8,15,0.1,48.17751046,47.98747127,24.27579913,0.01615662747,0,0.0008088552921,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
400,48.33276262,48.13397782,47.37359437,8,15,0.1,48.44252091,48.25212961,24.35251313,0.01616748916,0,0.0008512279605,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
410,48.59139296,48.3923787,47.6296348,8,15,0.1,48.70171182,48.5109763,24.42725778,0.01617869838,0,0.0008625032171,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
420,48.84434401,48.64510534,47.88005292,8,15,0.1,48.95521123,48.76413901,24.50011156,0.01618994577,0,0.0008505595646,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
430,49.09174052,48.89228236,48.12497216,8,15,0.1,49.20314409,49.01174255,24.57123163,0.01620094831,0,0.0008254379277,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
440,49.33370452,49.13403169,48.36451333,8,15,0.1,49.44563263,49.25390897,24.64077428,0.0162115018,0,0.0007974066804,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
450,49.57035552,49.37047273,48.59879475,8,15,0.1,49.68279656,49.49075785,24.70885211,0.01622154044,0,0.0007756196073,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
460,49.80181051,49.60172238,48.82793228,8,15,0.1,49.91475315,49.72240629,24.77552428,0.01623113441,0,0.0007650412198,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
470,50.02818391,49.82789496,49.05203923,8,15,0.1,50.14161712,49.94896888,24.84080798,0.01624042615,0,0.0007654541974,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
480,50.24958756,50.04910221,49.2712263,8,15,0.1,50.36350056,50.17055757,24.90470073,0.01624954878,0,0.0007721233661,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
490,50.46613073,50.2654533,49.48560159,8,15,0.1,50.58051298,50.38728173,24.9672013,0.01625857199,0,0.0007790968158,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
500,50.67792018,50.47705488,49.69527071,8,15,0.1,50.79276135,50.5992482,25.02832038,0.01626750044,0,0.0007828946477,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
510,50.88506026,50.6840112,49.90033695,8,15,0.1,51.00035025,50.80656138,25.08808013,0.01627629205,0,0.0007828383828,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
520,51.08765304,50.88642426,50.10090138,8,15,0.1,51.20338198,51.00932345,25.14650959,0.01628489656,0,0.000780047209,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
530,51.2857984,51.08439383,50.29706289,8,15,0.1,51.40195663,51.20763436,25.20364201,0.01629327744,0,0.0007762041397,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
540,51.47959402,51.27801752,50.48891819,8,15,0.1,51.59617211,51.40159188,25.25951293,0.01630142909,0,0.0007722893571,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
550,51.66966229,51.46791715,50.67708311,8,15,0.1,51.78665223,51.59181894,25.31433338,0.01630910227,0,0.0003564152572,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
560,51.85590084,51.65399045,50.86145654,8,15,0.1,51.97329441,51.77821307,25.36805607,0.01631673618,0,0.0004399047629,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
570,52.03816273,51.83609064,51.04189353,8,15,0.1,52.15595118,51.96062714,25.42062911,0.01632446277,0,0.0004581929964,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
580,52.21641778,52.01418758,51.21836413,8,15,0.1,52.33459226,52.13903094,25.47205191,0.01633205111,0,0.0004564092396,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
590,52.39072229,52.18833744,51.3909236,8,15,0.1,52.50927424,52.31348095,25.52234538,0.01633937416,0,0.000448540312,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
600,52.56116598,52.3586299,51.55966073,8,15,0.1,52.68008716,52.48406701,25.57152456,0.01634652062,0,0.0004462229482,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
610,52.72784243,52.52515848,51.72466836,8,35,0.1,52.84712472,52.65088266,25.6196018,0.01635354902,0,0.0004522419719,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
620,53.19736634,53.01156068,52.38367804,8,35,0.1,53.2938798,53.10474331,40.05946915,0.0157411883,0,0.000489069838,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
630,53.79669127,53.61121036,52.98770732,8,35,0.1,53.89280946,53.7034374,40.3543768,0.01567076904,0,0.0007059230441,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
640,54.38780773,54.20189435,53.57372726,8,35,0.1,54.48408108,54.29486889,40.52855511,0.01569594026,0,0.0003560526442,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
650,54.96506394,54.77866364,54.14537735,8,35,0.1,55.06158448,54.87254161,40.70094491,0.01572153907,0,0.0009565025872,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
660,55.53026666,55.34337805,54.70502033,8,35,0.1,55.62705923,55.43818553,40.8700085,0.01574633638,0,0.00123088822,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
670,56.08342858,55.89606103,55.25275675,8,35,0.1,56.18049811,55.9917916,41.03529108,0.01577008578,0,0.001286515575,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
680,56.62476388,56.43692902,55.78880532,8,35,0.1,56.72210684,56.53356457,41.19687644,0.01579290221,0,0.001248329684,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
690,57.15452561,56.96623443,56.31340376,8,35,0.1,57.25213605,57.06375458,41.35497823,0.01581498901,0,0.00120330554,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
700,57.67296552,57.48422812,56.82679259,8,35,0.1,57.77083727,57.58261299,41.50974463,0.01583650757,0,0.001177865965,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
710,58.18032748,57.99115341,57.32921068,8,35,0.1,58.27845469,58.09038404,41.66125268,0.01585755955,0,0.001166348981,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
720,58.67684863,58.48724717,57.82089296,8,35,0.1,58.77522574,58.58730532,41.80955579,0.01587818564,0,0.001158599126,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
730,59.16276076,58.97274099,58.3020695,8,35,0.1,59.26138242,59.07360894,41.95471068,0.01589838046,0,0.001149823418,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
740,59.63829085,59.44786165,58.77296532,8,35,0.1,59.73715183,59.54952211,42.09677847,0.01591813712,0,0.001139951629,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
750,60.10366111,59.9128312,59.23380049,8,35,0.1,60.20275629,60.01526724,42.23581758,0.01593745056,0,0.001129485234,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
760,60.55908902,60.36786693,59.68479031,8,35,0.1,60.65841341,60.47106197,42.37188444,0.01595629692,0,0.001118883065,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
770,61.00599501,60.81438804,60.12734072,8,35,0.1,61.10554431,60.9183279,42.50543763,0.01597412963,0,4.787602731e-05,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
780,61.44413983,61.25215548,60.56121518,8,35,0.1,61.54390962,61.35682559,42.63636868,0.0159918583,0,0.0001851157642,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
790,61.87318168,61.68082781,60.98607621,8,35,0.1,61.97316738,61.7862129,42.76455434,0.01600966888,0,0.0002635943218,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
800,62.29304614,62.10033063,61.40184984,8,35,0.1,62.39324319,62.20641532,42.88999168,0.01602700257,0,0.0002738786988,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
810,62.70385674,62.51078734,61.80865754,8,35,0.1,62.80426066,62.61755662,43.01274696,0.01604367799,0,0.0002244265672,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
820,63.10581366,62.91239795,62.20669748,8,35,0.1,63.20642,63.0198372,43.13289236,0.0160600326,0,0.000197026427,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
830,63.49912619,63.30537164,62.5961774,8,35,0.1,63.59993056,63.41346639,43.25048501,0.01607623897,0,0.0002197688889,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
840,63.8839917,63.68990559,62.9772927,8,35,0.1,63.98498982,63.79864163,43.36554835,0.01609209443,0,0.0002503359574,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
850,64.26059538,64.06618478,63.3502266,8,35,0.1,64.36195098,64.17554836,43.47808426,0.01610738434,0,0.0002575854862,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
860,64.6291151,64.43438693,63.71515546,8,35,0.1,64.73104919,64.54436468,43.58815351,0.01612215418,0,0.0002488057275,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
870,64.98972438,64.79468545,64.07225108,8,35,0.1,65.09222458,64.9052642,43.69590669,0.01613659612,0,0.0002429251418,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
880,65.34259277,65.14724978,64.42168095,8,35,0.1,65.44564676,65.2584165,43.80145161,0.01615090583,0,0.0002589978742,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
890,65.68788591,65.49224537,64.76360924,8,35,0.1,65.79148161,65.60398743,43.90475373,0.01616516434,0,0.0002925886794,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
900,66.02576643,65.8298347,65.09819756,8,35,0.1,66.12989221,65.94213986,44.0057794,0.01617918007,0,0.0003051117005,0,0.1,NT03_inlet_temperature_levels,inlet_temperature,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
