time,chip,sink_base,fins,chip_power,coolant_temperature,inlet_air_velocity,truth_chip_max,truth_fins_max,truth_outlet_air_temperature,truth_pressure_drop,truth_radiative_heat_rate,truth_energy_residual,truth_hidden_power,truth_effective_air_velocity,case_id,case_group,fidelity,radiation_enabled,surface_emissivity_sink,surface_emissivity_channel,mesh_profile,mesh_size_level,input_convention,source_model
760,63.70112114,63.41345205,62.38153998,12,25,0.1,63.85072532,63.56996535,35.97359159,0.01642197673,0,0.001268558748,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
770,64.35454101,64.0663165,63.02850533,12,25,0.1,64.50447326,64.22393126,36.16344114,0.0164532977,0,0.000694095399,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
780,64.99377443,64.70498873,63.66139874,12,25,0.1,65.14403194,64.86367937,36.35294472,0.01647801847,0,0.0001539863802,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
790,65.61644649,65.32711435,64.27791302,12,25,0.1,65.76702363,65.48685681,36.53627582,0.01650424507,0,0.001882149666,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
800,66.22508696,65.93522212,64.88054604,12,25,0.1,66.3759771,66.09599417,36.71391801,0.01653042652,0,0.002044821213,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
810,66.82044948,66.5300643,65.47003514,12,25,0.1,66.9716456,66.69184326,36.88802993,0.01655445227,0,0.001868446809,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
820,67.40291404,67.11201992,66.04675214,12,25,0.1,67.55440957,67.27478338,37.05922026,0.01657671372,0,0.001685837911,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
830,67.97277675,67.6813846,66.61098975,12,25,0.1,68.12456554,67.84511102,37.22700718,0.01659905464,0,0.001685479218,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
840,68.53031237,68.23843279,67.1630209,12,25,0.1,68.68258307,68.40310145,37.39118567,0.01662210611,0,0.00172356947,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
850,69.07578746,68.78343085,67.70310992,12,25,0.1,69.22892012,68.94902143,37.55195233,0.01664508556,0,0.001713825963,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
860,69.60946249,69.31663904,68.23151467,12,25,0.1,69.7634389,69.48313151,37.70925859,0.01666718477,0,0.001741324576,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
870,70.13159231,69.83831202,68.74848765,12,25,0.1,70.28639454,70.00568667,37.86296083,0.01668840353,0,0.001810547199,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
880,70.64242654,70.34869927,69.25427626,12,25,0.1,70.79803679,70.51693679,38.01323179,0.01670905777,0,0.001819351872,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
890,71.14220996,70.84804538,69.74912321,12,25,0.1,71.29861057,71.01712694,38.16033114,0.0167292305,0,0.001761957407,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
900,71.63118228,71.33658987,70.23326601,12,25,0.1,71.78835586,71.50649712,38.3042762,0.01674886087,0,0.001734295277,0,0.1,NT01_power_levels,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
