0.000000 49.000000 51.000000 50.000000 53.000000
1.000000 49.270000 51.270833 50.242593 52.071667
2.000000 49.472542 51.458461 50.387620 51.366830
3.000000 49.623702 51.586365 50.468812 50.829752
4.000000 49.735910 51.671818 50.508939 50.419031
5.000000 49.818728 51.727413 50.523281 50.103818
6.000000 49.879480 51.762257 50.522002 49.861053
7.000000 49.923749 51.782880 50.511787 49.673437
8.000000 49.955768 51.793926 50.496963 49.527953
9.000000 49.978734 51.798667 50.480273 49.414769
10.000000 49.995047 51.799383 50.463397 49.326435
11.000000 50.006502 51.797646 50.447315 49.257285
12.000000 50.014434 51.794519 50.432552 49.202995
13.000000 50.019830 51.790711 50.419339 49.160253
14.000000 50.023416 51.786681 50.407728 49.126513
15.000000 50.025725 51.782715 50.397664 49.099815
16.000000 50.027144 51.778982 50.389032 49.078638
17.000000 50.027950 51.775572 50.381690 49.061803
18.000000 50.028343 51.772522 50.375487 49.048394
19.000000 50.028466 51.769839 50.370274 49.037693
20.000000 50.028418 51.767506 50.365913 49.029137
