0.000000 49.200000 51.200000 50.200000 53.200000
1.000000 50.615000 52.307292 51.063889 52.745833
2.000000 51.660865 53.148976 51.720300 52.448304
3.000000 52.435054 53.788503 52.221282 52.259098
4.000000 53.008963 54.274482 52.605233 52.143996
5.000000 53.434998 54.643980 52.900647 52.078890
6.000000 53.751698 54.925171 53.128779 52.046899
7.000000 53.987447 55.139419 53.305570 52.036299
8.000000 54.163184 55.302902 53.443026 52.039021
9.000000 54.294374 55.427861 53.550237 52.049582
10.000000 54.392455 55.523554 53.634105 52.064317
11.000000 54.465896 55.596985 53.699898 52.080826
12.000000 54.520976 55.653455 53.751650 52.097586
13.000000 54.562356 55.696980 53.792460 52.113672
14.000000 54.593498 55.730607 53.824719 52.128565
15.000000 54.616979 55.756649 53.850276 52.142011
16.000000 54.634718 55.776866 53.870567 52.153931
17.000000 54.648146 55.792599 53.886708 52.164351
18.000000 54.658332 55.804874 53.899573 52.173362
19.000000 54.666076 55.814473 53.909844 52.181085
20.000000 54.671977 55.821998 53.918058 52.187659
