0.000000 49.000000 51.000000 50.000000 53.000000
1.000000 49.830000 51.670833 50.509259 52.231667
2.000000 50.444542 52.168461 50.874040 51.668608
3.000000 50.899602 52.536886 51.135693 51.255731
4.000000 51.236566 52.809216 51.323596 50.952793
5.000000 51.486057 53.010242 51.458668 50.730385
6.000000 51.670752 53.158464 51.555841 50.566997
7.000000 51.807450 53.267643 51.625792 50.446890
8.000000 51.908597 53.347995 51.676169 50.358542
9.000000 51.983418 53.407085 51.712460 50.293510
10.000000 52.038747 53.450509 51.738606 50.245608
11.000000 52.079648 53.482400 51.757443 50.210296
12.000000 52.109874 53.505807 51.771009 50.184247
13.000000 52.132202 53.522976 51.780776 50.165013
14.000000 52.148690 53.535562 51.787802 50.150800
15.000000 52.160861 53.544783 51.792853 50.140288
16.000000 52.169842 53.551534 51.796480 50.132505
17.000000 52.176466 53.556473 51.799080 50.126737
18.000000 52.181350 53.560084 51.800942 50.122458
19.000000 52.184949 53.562723 51.802271 50.119279
20.000000 52.187601 53.564648 51.803219 50.116914
