0.000000 52.000000 54.000000 53.000000 56.000000
1.000000 52.045000 54.580208 53.595370 55.494167
2.000000 52.105510 54.995561 54.028663 55.136623
3.000000 52.168635 55.294617 54.344107 54.884503
4.000000 52.227776 55.511080 54.573948 54.707238
5.000000 52.279997 55.668525 54.741636 54.583042
6.000000 52.324424 55.783557 54.864188 54.496401
7.000000 52.361275 55.867951 54.953943 54.436278
8.000000 52.391290 55.930106 55.019840 54.394829
9.000000 52.415408 55.976048 55.068356 54.366488
10.000000 52.434588 56.010123 55.104187 54.347310
11.000000 52.449718 56.035479 55.130738 54.334509
12.000000 52.461576 56.054406 55.150483 54.326116
13.000000 52.470824 56.068577 55.165224 54.320750
14.000000 52.478006 56.079220 55.176273 54.317442
15.000000 52.483565 56.087235 55.184588 54.315516
16.000000 52.487857 56.093291 55.190873 54.314503
17.000000 52.491165 56.097878 55.195643 54.314081
18.000000 52.493709 56.101363 55.199280 54.314029
19.000000 52.495665 56.104019 55.202064 54.314199
20.000000 52.497166 56.106048 55.204204 54.314490
