0.000000 51.800000 53.800000 52.800000 55.800000
1.000000 52.380000 54.743750 53.574074 55.300000
2.000000 52.833188 55.435046 54.155243 54.960482
3.000000 53.184984 55.944043 54.592281 54.733093
4.000000 53.456691 56.320610 54.921624 54.583559
5.000000 53.665714 56.600444 55.170431 54.487670
6.000000 53.826022 56.809263 55.358927 54.428386
7.000000 53.948679 56.965700 55.502175 54.393776
8.000000 54.042360 57.083335 55.611394 54.375528
9.000000 54.113819 57.172107 55.694954 54.367898
10.000000 54.168278 57.239330 55.759107 54.366946
11.000000 54.209761 57.290404 55.808537 54.370001
12.000000 54.241353 57.329334 55.846757 54.375280
13.000000 54.265414 57.359103 55.876414 54.381613
14.000000 54.283745 57.381937 55.899505 54.388252
15.000000 54.297718 57.399505 55.917544 54.394740
16.000000 54.308378 57.413062 55.931682 54.400813
17.000000 54.316518 57.423554 55.942796 54.406335
18.000000 54.322740 57.431698 55.951558 54.411252
19.000000 54.327503 57.438036 55.958485 54.415563
20.000000 54.331154 57.442983 55.963976 54.419299
