0.000000 52.000000 54.000000 53.000000 56.000000
1.000000 53.165000 55.380208 54.128704 55.814167
2.000000 54.049510 56.415561 55.001502 55.740179
3.000000 54.720435 57.195660 55.677870 55.736460
4.000000 55.229088 57.785876 56.203262 55.774762
5.000000 55.614655 58.234182 56.612409 55.836175
6.000000 55.906968 58.575970 56.931866 55.908289
7.000000 56.128676 58.837476 57.181953 55.983184
8.000000 56.296947 59.038242 57.378251 56.056007
9.000000 56.424775 59.192884 57.532730 56.123970
10.000000 56.521987 59.312375 57.654605 56.185655
11.000000 56.596009 59.404988 57.750992 56.240531
12.000000 56.652456 59.476982 57.827398 56.288619
13.000000 56.695568 59.533107 57.888098 56.330271
14.000000 56.728553 59.576982 57.936422 56.366016
15.000000 56.753836 59.611371 57.974967 56.396463
16.000000 56.773254 59.638394 58.005769 56.422239
17.000000 56.788197 59.659680 58.030424 56.443949
18.000000 56.799722 59.676487 58.050189 56.462156
19.000000 56.808630 59.689787 58.066058 56.477370
20.000000 56.815530 59.700333 58.078815 56.490044
