0.000000 49.000000 51.000000 50.000000 53.000000
1.000000 50.390000 52.070833 50.775926 52.391667
2.000000 51.416542 52.878461 51.360460 51.970386
3.000000 52.175502 53.487408 51.802575 51.681709
4.000000 52.737222 53.946615 52.138252 51.486555
5.000000 53.153386 54.293071 52.394055 51.356951
6.000000 53.462024 54.554670 52.589679 51.272941
7.000000 53.691150 54.752406 52.739797 51.220343
8.000000 53.861425 54.902063 52.855375 51.189131
9.000000 53.988101 55.015502 52.944647 51.172252
10.000000 54.082446 55.101635 53.013816 51.164780
11.000000 54.152794 55.167155 53.067570 51.163308
12.000000 54.205313 55.217095 53.109466 51.165498
13.000000 54.244574 55.255241 53.142213 51.169774
14.000000 54.273964 55.284443 53.167877 51.175087
15.000000 54.295997 55.306851 53.188043 51.180762
16.000000 54.312540 55.324085 53.203928 51.186373
17.000000 54.324983 55.337374 53.216470 51.191671
18.000000 54.334356 55.347646 53.226397 51.196521
19.000000 54.341432 55.355606 53.234269 51.200864
20.000000 54.346783 55.361790 53.240524 51.204691
