0.000000 50.200000 52.200000 51.200000 54.200000
1.000000 51.440000 53.370833 52.020370 53.571667
2.000000 52.366542 54.241238 52.641221 53.138404
3.000000 53.058641 54.889891 53.112162 52.843002
4.000000 53.575543 55.374444 53.470285 52.644498
5.000000 53.961603 55.737263 53.743344 52.513655
6.000000 54.249985 56.009569 53.952123 52.429676
7.000000 54.465468 56.214421 54.112216 52.377830
8.000000 54.626549 56.368894 54.235336 52.347735
9.000000 54.747029 56.485655 54.330305 52.332115
10.000000 54.837203 56.574126 54.403777 52.325913
11.000000 54.904748 56.641327 54.460789 52.325642
12.000000 54.955390 56.692499 54.505156 52.328927
13.000000 54.993398 56.731566 54.539784 52.334175
14.000000 55.021957 56.761467 54.566886 52.340336
15.000000 55.043443 56.784414 54.588154 52.346739
16.000000 55.059631 56.802069 54.604889 52.352969
17.000000 55.071845 56.815690 54.618090 52.358789
18.000000 55.081076 56.826226 54.628528 52.364077
19.000000 55.088065 56.834396 54.636800 52.368785
20.000000 55.093365 56.840750 54.643370 52.372915
