0.000000 49.400000 51.400000 50.400000 53.400000
1.000000 50.840000 52.543750 51.351852 53.100000
2.000000 51.905187 53.419491 52.080140 52.926223
3.000000 52.694606 54.089598 52.639989 52.836487
4.000000 53.280704 54.602350 53.072215 52.801437
5.000000 53.716610 54.994890 53.407239 52.800828
6.000000 54.041372 55.295671 53.667879 52.820858
7.000000 54.283744 55.526432 53.871342 52.852255
8.000000 54.464942 55.703741 54.030678 52.888911
9.000000 54.600647 55.840220 54.155826 52.926913
10.000000 54.702464 55.945473 54.254393 52.963854
11.000000 54.778998 56.026815 54.332226 52.998344
12.000000 54.836639 56.089814 54.393833 53.029673
13.000000 54.880138 56.138719 54.442708 53.057570
14.000000 54.913033 56.176770 54.481562 53.082042
15.000000 54.937961 56.206447 54.512510 53.103260
16.000000 54.956895 56.229646 54.537206 53.121489
17.000000 54.971309 56.247824 54.556946 53.137031
18.000000 54.982308 56.262101 54.572750 53.150202
19.000000 54.990720 56.273340 54.585420 53.161307
20.000000 54.997171 56.282206 54.595592 53.170627
