0.000000 50.200000 52.200000 51.200000 54.200000
1.000000 50.320000 52.570833 51.487037 53.251667
2.000000 50.422542 52.821238 51.668381 52.534849
3.000000 50.506841 52.988848 51.778398 51.991044
4.000000 50.574231 53.099647 51.840972 51.576973
5.000000 50.626944 53.171605 51.872570 51.260522
6.000000 50.667441 53.217156 51.884446 51.017789
7.000000 50.698067 53.244896 51.884206 50.830924
8.000000 50.720891 53.260757 51.876924 50.686556
9.000000 50.737662 53.268820 51.865931 50.574632
10.000000 50.749804 53.271875 51.853359 50.487567
11.000000 50.758457 53.271817 51.840534 50.419619
12.000000 50.764511 53.269923 51.828242 50.366424
13.000000 50.768654 53.267035 51.816910 50.324654
14.000000 50.771409 53.263705 51.806737 50.291762
15.000000 50.773172 53.260278 51.797776 50.265791
16.000000 50.774234 53.256966 51.789994 50.245234
17.000000 50.774812 53.253887 51.783310 50.228922
18.000000 50.775063 53.251101 51.777619 50.215951
19.000000 50.775099 53.248629 51.772806 50.205614
20.000000 50.775001 53.246466 51.768758 50.197362
