0.000000 51.800000 53.800000 52.800000 55.800000
1.000000 51.820000 54.343750 53.307407 55.140000
2.000000 51.861187 54.725046 53.668823 54.658704
3.000000 51.909084 54.993521 53.925400 54.307114
4.000000 51.956035 55.183212 54.106967 54.049797
5.000000 51.998385 55.317616 54.235044 53.861103
6.000000 52.034750 55.413056 54.325089 53.722442
7.000000 52.064978 55.480938 54.388170 53.620322
8.000000 52.089531 55.529267 54.432188 53.544939
9.000000 52.109135 55.563690 54.462767 53.489157
10.000000 52.124579 55.588204 54.483898 53.447773
11.000000 52.136616 55.605649 54.498409 53.416990
12.000000 52.145913 55.618046 54.508300 53.394029
13.000000 52.153042 55.626838 54.514977 53.376852
14.000000 52.158471 55.633056 54.519431 53.363965
15.000000 52.162583 55.637437 54.522355 53.354267
16.000000 52.165680 55.640510 54.524234 53.346945
17.000000 52.168001 55.642653 54.525406 53.341401
18.000000 52.169734 55.644136 54.526103 53.337189
19.000000 52.171020 55.645152 54.526488 53.333978
20.000000 52.171972 55.645841 54.526670 53.331522
